time,x_ref,y_ref,z_ref,yaw_ref,task_phase,actual_mass_scale,mass_estimate_scale,mass_phase,acc_residual_raw_z_m_s2,disturbance_hat_z_m_s2,disturbance_comp_z_m_s2,acc_residual_after_comp_z_m_s2,controller_mode,disturbance_type
27.56,0.3963371991406117,-0.19816859957030586,2.039633719914061,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.57,0.39249126943948776,-0.19624563471974388,2.039249126943949,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.58,0.3886617869138558,-0.1943308934569279,2.0388661786913858,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.59,0.38484884051821266,-0.19242442025910633,2.0384848840518215,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.6,0.3810525184000013,-0.19052625920000066,2.0381052518400002,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.61,0.3772729078935195,-0.18863645394675976,2.037727290789352,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.62,0.3735100955138777,-0.18675504775693885,2.037351009551388,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.63,0.3697641669509122,-0.1848820834754561,2.0369764166950914,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.64,0.366035207063123,-0.1830176035315615,2.0366035207063122,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.65,0.3623232998716057,-0.18116164993580286,2.0362323299871607,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.66,0.3586285285539841,-0.17931426427699204,2.0358628528553986,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.67,0.3549509754383422,-0.1774754877191711,2.0354950975438344,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.68,0.35129072199715283,-0.17564536099857642,2.0351290721997155,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.69,0.3476478488412167,-0.17382392442060834,2.0347647848841217,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.7,0.3440224357135806,-0.1720112178567903,2.0344022435713582,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.71,0.3404145614834848,-0.1702072807417424,2.0340414561483486,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.72,0.3368243041402881,-0.16841215207014404,2.0336824304140286,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.73,0.3332517407873965,-0.16662587039369825,2.0333251740787395,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.74,0.32969694763619817,-0.16484847381809908,2.03296969476362,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.75,0.32616000000000067,-0.16308000000000034,2.032616,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.76,0.32264097228794864,-0.16132048614397432,2.032264097228795,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.77,0.31913993799897433,-0.15956996899948717,2.0319139937998973,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.78,0.315656969715711,-0.1578284848578555,2.031565696971571,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.79,0.3121921390984408,-0.1560960695492204,2.031219213909844,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.8,0.30874551687901297,-0.15437275843950649,2.0308745516879014,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.81,0.30531717285478255,-0.15265858642739127,2.0305317172854784,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.82,0.3019071758825511,-0.15095358794127556,2.030190717588255,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.83,0.29851559387247173,-0.14925779693623586,2.029851559387247,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.84,0.2951424937820164,-0.1475712468910082,2.0295142493782015,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.85,0.2917879416098774,-0.1458939708049387,2.0291787941609876,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.86,0.28845200238991486,-0.14422600119495743,2.0288452002389916,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.87,0.285134740185089,-0.1425673700925445,2.028513474018509,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.88,0.2818362180813807,-0.14091810904069035,2.028183621808138,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.89,0.278556498181739,-0.1392782490908695,2.027855649818174,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.9,0.27529564159999964,-0.13764782079999982,2.02752956416,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.91,0.27205370845482424,-0.13602685422741212,2.0272053708454822,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.92,0.26883075786362687,-0.13441537893181343,2.0268830757863627,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.93,0.2656268479365127,-0.13281342396825635,2.0265626847936513,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.94,0.26244203577020286,-0.13122101788510143,2.0262442035770203,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.95,0.2592763774419744,-0.1296381887209872,2.0259276377441973,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.96,0.2561299280035847,-0.12806496400179235,2.0256129928003586,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.97,0.25300274147520163,-0.12650137073760082,2.0253002741475203,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.98,0.24989487083934803,-0.12494743541967401,2.0249894870839347,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
27.99,0.24680636803481715,-0.12340318401740857,2.0246806368034815,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.0,0.243737283950618,-0.121868641975309,2.024373728395062,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.01,0.24068766841989842,-0.12034383420994921,2.0240687668419897,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.02,0.23765757021388723,-0.11882878510694361,2.0237657570213887,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.03,0.23464703703580936,-0.11732351851790468,2.023464703703581,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.04,0.23165611551483467,-0.11582805775741734,2.0231656115514833,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.05,0.22868485120000015,-0.11434242560000007,2.02286848512,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.06,0.22573328855414143,-0.11286664427707072,2.022573328855414,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.07,0.22280147094783498,-0.11140073547391749,2.0222801470947833,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.08,0.21988944065331273,-0.10994472032665636,2.021988944065331,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.09,0.21699723883841093,-0.10849861941920547,2.0216997238838412,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.1,0.21412490556049502,-0.10706245278024751,2.0214124905560493,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.11,0.2112724797603831,-0.10563623988019155,2.0211272479760383,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.12,0.20843999925629753,-0.10421999962814876,2.0208439999256296,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.13,0.2056275007377768,-0.1028137503688884,2.0205627500737777,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.14,0.20283501975961604,-0.10141750987980802,2.0202835019759617,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.15,0.20006259073580246,-0.10003129536790123,2.0200062590735803,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.16,0.1973102469334389,-0.09865512346671945,2.019731024693344,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.17,0.19457802046668782,-0.09728901023334391,2.0194578020466687,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.18,0.19186594229068543,-0.09593297114534272,2.0191865942290685,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.19,0.1891740421954875,-0.09458702109774375,2.0189174042195486,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.2,0.1865023487999986,-0.0932511743999993,2.01865023488,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.21,0.18385088954590412,-0.09192544477295206,2.0183850889545902,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.22,0.18121969069159682,-0.09060984534579841,2.01812196906916,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.23,0.1786087773061129,-0.08930438865305645,2.0178608777306115,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.24,0.17601817326306168,-0.08800908663153084,2.017601817326306,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.25,0.1734479012345682,-0.0867239506172841,2.017344790123457,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.26,0.17089798268518397,-0.08544899134259198,2.0170897982685183,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.27,0.16836843786583833,-0.08418421893291916,2.016836843786584,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.28,0.16585928580776166,-0.08292964290388083,2.0165859285807763,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.29,0.1633705443164155,-0.08168527215820776,2.0163370544316415,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.3,0.1609022299654317,-0.08045111498271584,2.016090222996543,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.31,0.15845435809053665,-0.07922717904526833,2.015845435809054,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.32,0.1560269427834884,-0.0780134713917442,2.015602694278349,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.33,0.15361999688600392,-0.07680999844300196,2.0153619996886003,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
28.34,0.15123353198369394,-0.07561676599184697,2.015123353198369,2.677945044588987,RETURN,1.0,1.000000000000004,payload_released,1.9619999999999997,1.9619999999999995,1.6350000000000062,0.3269999999999935,MASS_ADAPTATION,MASS_CHANGE
