time,x_ref,y_ref,z_ref,yaw_ref
5.41,0.0,0.0,0.7213333333333334,0.0
5.42,0.0,0.0,0.7226666666666667,0.0
5.43,0.0,0.0,0.724,0.0
5.44,0.0,0.0,0.7253333333333334,0.0
5.45,0.0,0.0,0.7266666666666667,0.0
5.46,0.0,0.0,0.728,0.0
5.47,0.0,0.0,0.7293333333333333,0.0
5.48,0.0,0.0,0.7306666666666667,0.0
5.49,0.0,0.0,0.7320000000000001,0.0
5.5,0.0,0.0,0.7333333333333333,0.0
5.51,0.0,0.0,0.7346666666666666,0.0
5.52,0.0,0.0,0.736,0.0
5.53,0.0,0.0,0.7373333333333334,0.0
5.54,0.0,0.0,0.7386666666666667,0.0
5.55,0.0,0.0,0.74,0.0
5.56,0.0,0.0,0.7413333333333333,0.0
5.57,0.0,0.0,0.7426666666666667,0.0
5.58,0.0,0.0,0.744,0.0
5.59,0.0,0.0,0.7453333333333333,0.0
5.6,0.0,0.0,0.7466666666666667,0.0
5.61,0.0,0.0,0.748,0.0
5.62,0.0,0.0,0.7493333333333334,0.0
5.63,0.0,0.0,0.7506666666666666,0.0
5.64,0.0,0.0,0.752,0.0
5.65,0.0,0.0,0.7533333333333333,0.0
5.66,0.0,0.0,0.7546666666666667,0.0
5.67,0.0,0.0,0.756,0.0
5.68,0.0,0.0,0.7573333333333333,0.0
5.69,0.0,0.0,0.7586666666666667,0.0
5.7,0.0,0.0,0.76,0.0
5.71,0.0,0.0,0.7613333333333333,0.0
5.72,0.0,0.0,0.7626666666666666,0.0
5.73,0.0,0.0,0.764,0.0
5.74,0.0,0.0,0.7653333333333334,0.0
5.75,0.0,0.0,0.7666666666666667,0.0
5.76,0.0,0.0,0.7679999999999999,0.0
